#Position (bp)	mapping quality
6.4728106E8	55.73490789832864
6.51405073E8	0.0
6.557180675E8	0.0
6.639660935E8	0.03101674528905457
6.722141195E8	56.16239530043664
6.804621455E8	59.56922218012615
6.887101715E8	59.43324415418907
6.969581975E8	59.779138641813134
7.052062235E8	58.61552852181981
7.134542495E8	59.06933198441014
7.217022755E8	59.32458101271708
7.299503015E8	59.71317348526854
7.381983275E8	58.56966158752501
7.464463535E8	59.81146772245394
7.546943795E8	59.70268526946325
7.62199406E8	56.20027963530433
7.66323419E8	0.0
7.711904315E8	0.0
7.794384575E8	1.4359466748863374
7.876864835E8	44.5412470720922
7.959345095E8	59.713104153035225
8.041825355E8	59.2375948070546
8.124305615E8	59.56731364057693
8.206785875E8	59.806407720245254
8.289266135E8	59.40480750211465
8.371746395E8	59.28942073158067
8.454226655E8	59.83884398333323
8.536706915E8	57.887777487123515
8.619187175E8	49.97130046188809
8.69333434E8	51.57211857514619
8.72724992E8	20.836591277287862
8.72931433E8	28.45156698657688
8.731340445E8	35.18527631070462
8.73326804E8	28.493709306310276
8.73441596E8	35.22711426513088
8.73480431E8	35.72352101433703
8.735866135E8	19.756752725123064
8.73694888E8	11.184507491233664
8.74003757E8	0.0
8.784147695E8	0.0
8.866627955E8	43.76626818208586
8.949108215E8	28.952808608651395
9.031588475E8	29.612134498397875
9.114068735E8	58.26253496033459
9.196548995E8	54.003784354299015
9.279029255E8	59.806745317791965
9.361509515E8	59.10703070438805
9.443989775E8	55.82745720665789
9.526470035E8	57.54964120832545
9.608950295E8	55.344724503754335
9.691430555E8	59.76326610513815
9.744875075E8	57.05635121225464
9.759320705E8	0.0
9.788356445E8	55.314366364588565
9.856391075E8	59.659996598797626
9.938871335E8	41.744656233037816
1.0021351595E9	49.25708119958645
1.0103831855E9	50.6853978202592
1.0186312115E9	43.93359537541808
1.0268792375E9	59.702309054128364
1.0351272635E9	58.79367327067405
1.0433752895E9	55.78304688223252
1.0516233155E9	56.34380274608662
1.0598713415E9	56.07183425417675
1.065244947E9	58.98091789161497
1.067430919E9	6.49222494300049
1.0703053395E9	49.190565973506864
1.0763673935E9	56.51730812663543
1.0846154195E9	51.0062543992264
1.0928634455E9	52.22985531371339
1.1011114715E9	52.38404265832573
1.1093594975E9	52.42526838453809
1.1176075235E9	54.56904074703614
