#Position (bp)	Coverage
1.0103831855E9	7.245619861043115
1.0186312115E9	0.19488432747423445
1.0268792375E9	5.284263289179738
1.0351272635E9	7.275370130986493
1.0433752895E9	12.176861105917949
1.0516233155E9	5.397574886403122
1.0598713415E9	5.285135134152099
1.065244947E9	16.053690703169234
1.067430919E9	1.0706273471386334
1.0703053395E9	11.513625872724054
1.0763673935E9	15.775804174235144
1.0846154195E9	10.15735158933786
1.0928634455E9	4.323137681670741
1.1011114715E9	9.854848663183166
1.1093594975E9	17.860683150125862
1.1176075235E9	8.866841350888079
1.1258555495E9	8.565466330974223
1.1341035755E9	12.907087465534177
1.1423516015E9	13.944266543291691
1.149050177E9	22.415699949020464
1.151717535E9	0.431734297460545
1.15195075E9	1.0173302141084393
1.152147445E9	0.7427299624170376
1.1534636805E9	3.4054902536588463
1.1588476535E9	6.055948417233409
1.1670956795E9	3.7072902049532823
1.1753437055E9	4.93114594934594
1.1835917315E9	4.077427011020577
1.1918397575E9	2.33221148914904
1.2000877835E9	4.586672132216848
1.2083358095E9	3.613319841620286
1.2165838355E9	2.8165533183333804
1.2248318615E9	2.32290914213898
1.23076644E9	4.6726169254854355
1.234890453E9	19.497772912503958
1.2413279135E9	26.144945711858814
1.2495759395E9	19.679235492225654
1.2578239655E9	3.245793357101445
1.2660719915E9	9.509098904392397
1.2743200175E9	18.776842725762503
1.2825680435E9	20.75262262752324
1.288943339E9	16.213818345765137
1.291282149E9	1.353580303333238
1.2913856925E9	1.0441433566433567
1.2914655495E9	3.661510627966354
1.2915628205E9	1.8172898594077176
1.2916163385E9	0.45036837913182
1.2916575315E9	3.121724709784411
1.291766658E9	2.92489334992019
1.291875052E9	18.29876058412075
1.291916283E9	3.9564206438622143
1.293438612E9	3.0672820411723043
1.2990640955E9	4.251828498115792
1.3073121215E9	3.7710670407683002
1.3155601475E9	13.682043436817489
1.3238081735E9	7.124059865960655
1.3320561995E9	6.5306805531408365
1.3403042255E9	3.9247977637315885
1.3485522515E9	3.528901097062497
1.3568002775E9	4.302762382174838
1.3650483035E9	7.8157089950977365
1.3732963295E9	2.0526660560963315
1.3815443555E9	4.259835262400967
1.3897923815E9	8.359243169214064
1.3980404075E9	3.5527292227255347
1.4062884335E9	3.8554485642989
1.4145364595E9	2.6975602404745085
1.4227844855E9	5.452958319966498
1.4310325115E9	2.828726897805608
1.4392805375E9	1.9099286301958796
1.4475285635E9	3.8684214865472053
1.4557765895E9	4.588668488678382
1.4640246155E9	5.65218902074266
1.4722726415E9	7.719286772374384
1.4805206675E9	3.651232064496402
1.4887686935E9	3.7186561972525305
1.4970167195E9	6.061683365207626
1.5052647455E9	3.7702715777084115
1.5135127715E9	8.876523425120144
1.5217607975E9	7.962700287317232
1.5300077405E9	8.272726919933154
1.5341317535E9	0.0
1.5382568495E9	9.889775929416324
1.5465048755E9	3.14499736058058
1.5547529015E9	5.397506870128683
1.5630009275E9	6.803075911739366
1.5712489535E9	14.921948233431854
1.5794969795E9	13.354262098591832
1.5877450055E9	7.139811513688245
1.595221928E9	16.960657452877868
1.599345941E9	0.0
1.6042410575E9	1.6702008456326398
1.6124890835E9	2.0884006670202058
1.6207371095E9	1.3397935457526444
1.6289851355E9	5.063397836039799
1.6372331615E9	5.616488599817702
1.6433209975E9	12.785276473490738
1.6474450105E9	0.0
1.6537292135E9	0.5323211881242857
1.6619772395E9	8.25202454502447
1.6702252655E9	11.783826699867339
1.6784732915E9	12.196219192325533
1.6867213175E9	13.941119850980101
1.6934743095E9	6.353378821207777
1.6961786655E9	4.503741194263502
1.696274814E9	8.228726861324411
1.6963854715E9	21.72783859555437
1.6965578825E9	6.422314450166616
1.696661813E9	1.5865548573964636
1.6967741785E9	0.6297163588390501
1.6969170575E9	0.2331323792831141
1.697018664E9	0.1358188679245283
1.697105344E9	0.09389741163749409
1.697223072E9	0.06360275219698894
1.697380707E9	0.1319644471030371
1.6982754815E9	1.940660858933211
1.7032173695E9	4.404646396604472
1.7114653955E9	8.26510488691476
1.7197134215E9	1.800281424913064
1.7279614475E9	2.5560298912733788
1.7362094735E9	5.910840727223702
1.7444574995E9	14.457552631381134
1.7527055255E9	9.181439292262173
1.7609535515E9	1.9697440332996041
1.7692015775E9	2.041256416989956
1.7774496035E9	0.8092030747720728
1.7856976295E9	1.0483949735366984
1.7939456555E9	3.226125742086652
1.8021936815E9	3.8241739296166135
1.8104417075E9	4.924747812385655
1.8186897335E9	7.117262603197419
1.8269377595E9	9.548477296264585
1.8351857855E9	4.796511068224082
1.8434338115E9	3.4625676495200186
1.8516818375E9	3.81808447257562
1.8599298635E9	1.9264432483602743
1.8681778895E9	3.3347733142451297
1.8764259155E9	2.2137472651031898
1.8846739415E9	7.093871430570175
1.89227556E9	5.955796021141558
1.895830864E9	1.2372954432839758
1.8964772715E9	16.823802682918682
1.9011699935E9	9.400560691733999
1.9094180195E9	2.816644127940431
1.9176660455E9	2.7001183070955403
1.9259140715E9	1.2773866134757577
1.9341620975E9	5.979867667730437
1.9424101235E9	3.7630076578323104
1.9506581495E9	5.610666843193753
1.9589061755E9	0.9853466756773075
1.9671542015E9	3.793068911276468
1.9754022275E9	4.1296694506055145
1.9836502535E9	3.7798651459149135
1.9918982795E9	2.2664385393547497
2.0001463055E9	2.2690626823921263
2.0083943315E9	2.7405533154235933
2.0166423575E9	3.022888749380761
2.0248903835E9	1.5879802027782162
2.0331384095E9	1.9733638085039984
2.0413864355E9	2.7158944455315734
2.0496344615E9	3.433925765995403
2.0578824875E9	2.2452368603105763
2.0661305135E9	2.023461734965433
2.0743785395E9	1.177356860902233
2.082312835E9	4.504553402536426
2.086227972E9	1.4654115941614332
2.0865417025E9	13.825465826614833
2.0908745915E9	5.572792447550481
2.0991226175E9	4.2021099351529685
2.1073706435E9	1.1661608486685178
2.1156186695E9	2.5835134370332975
2.1238666955E9	7.495876346655551
2.1321147215E9	1.9911412742879326
2.1403627475E9	3.2264001107658973
2.1486107735E9	2.8637795273681244
2.1568587995E9	3.2365265337427402
2.1651068255E9	5.991511665942857
2.1733548515E9	2.1786157075644526
2.1816028775E9	2.9500970292770656
2.1898509035E9	1.3176373352848305
2.1980989295E9	3.4477037293529387
2.2063469555E9	2.525364250791644
2.2145949815E9	3.8015009894488694
2.2228430075E9	8.879147325675259
2.2310910335E9	9.453094231274246
2.2393390595E9	7.377389208035959
2.2475870855E9	3.290792002838012
2.2558351115E9	4.347328803279718
2.263915105E9	11.181341894885477
2.26791743E9	0.18855527624637228
2.2680854625E9	1.6426804615081192
2.2723311635E9	4.080045819448193
2.2805791895E9	2.7100806908222648
2.2888272155E9	2.391827935556944
2.2970752415E9	5.6704566644188565
2.3053232675E9	10.924772181852967
2.3135712935E9	33.264737041323585
2.3218193195E9	11.367305219454934
2.3300673455E9	1.5419560995564272
2.3383153715E9	2.756837454198132
2.3465633975E9	2.1555766191813652
2.3548114235E9	4.5321424786973274
2.3630594495E9	1.3734243805730002
2.3713074755E9	3.458097852746827
2.3795555015E9	5.5028252820735535
2.3878035275E9	4.222906305096516
2.3960515535E9	5.436767294380497
2.4042995795E9	7.21040585953536
2.4125476055E9	5.562923419494555
2.4207956315E9	8.08932234209737
2.4290436575E9	8.022940276861396
2.435968712E9	8.394390086687398
2.440092725E9	20.322943464768514
2.4455397095E9	10.908273688758984
2.4537877355E9	4.353596363542016
2.4620357615E9	6.4181675712467445
2.4702837875E9	5.330672332992161
2.4785318135E9	5.188443634876999
2.4867798395E9	10.205286452782763
2.4950278655E9	3.2166086770337534
2.5032758915E9	4.279328653910645
2.5115239175E9	10.335215359408421
2.5197719435E9	4.294983308733508
2.5280199695E9	6.045890859218921
2.5362679955E9	19.378837069621266
2.5445160215E9	9.565454570584526
2.5527640475E9	2.5511490870664084
2.5610120735E9	2.3808109964735804
2.5692600995E9	5.846656642449963
2.5775081255E9	6.495242982987687
2.5857561515E9	6.68391006526895
2.5939979455E9	5.704656099972291
2.5981219585E9	0.0
2.6022522035E9	1.5254760351143413
2.6105002295E9	1.4384811590070157
2.6187482555E9	4.962764908840006
2.6269962815E9	3.0861949271255935
2.6352443075E9	3.135308860568577
2.6434923335E9	3.8211613299958076
2.6517403595E9	3.57036798865571
2.6599883855E9	2.070155331712097
2.6682364115E9	5.186705643265431
2.6764844375E9	1.8405811281390239
2.6847324635E9	1.9456622711907068
2.6929804895E9	6.148742377873202
2.7012285155E9	6.785650166476197
2.7094765415E9	1.7838274273141235
2.7177245675E9	4.253656450646494
2.7259725935E9	2.964091893017796
2.7342206195E9	3.6730860208248615
2.7407994975E9	17.950092774959113
2.7449235105E9	4.710514885438559
2.7507166715E9	3.2545685476743165
2.7589646975E9	3.0094198296659105
2.7672127235E9	1.2984346800070707
2.7754607495E9	11.186600405963803
2.7837087755E9	2.12622850606921
2.7919568015E9	0.015283656962284066
2.8002048275E9	0.02884981206412298
2.8084528535E9	1.6487480762063553
2.8167008795E9	3.739237727912109
2.8249489055E9	3.032020873843026
2.8331969315E9	5.238237731064379
2.8414449575E9	5.838419398774931
2.8496929835E9	4.086264155811342
2.8579410095E9	5.655368569400727
2.8661890355E9	6.55773890625466
2.8744370615E9	17.716500772427246
2.880105077E9	28.642831536866034
2.8816691105E9	2.7965653237481902
2.8817081685E9	4.026383560203921
2.881815618E9	2.7648449206932626
2.8819235655E9	26.236901408450706
2.8821203125E9	10.989098418932187
2.88242567E9	1.9526946084418448
2.8826085695E9	0.723897085676722
2.882755976E9	0.5659335618101843
2.882939838E9	10.181134516194454
2.8830861915E9	31.926261472049916
2.8833246155E9	1.4102433302416935
2.8835330345E9	0.5484499980102671
2.8840139925E9	2.9274212478802357
2.884682622E9	4.265622026264036
2.8849783395E9	6.251136678847522
2.8851293765E9	0.5525983558426306
2.88523294E9	2.2759603312313965
2.885380196E9	3.7454354387926214
2.8855523165E9	4.862232207998939
2.8856843195E9	0.9932282585954391
2.885822535E9	1.3403913079426644
2.885958065E9	0.21328222925829052
2.886082272E9	0.17747180578830563
2.886192519E9	1.1769589187912697
2.886295634E9	6.246403345434875
2.88640561E9	6.632711737104368
2.8865546035E9	7.850458757736872
2.8867224755E9	0.5840460953842727
2.8868061825E9	0.24006168608636053
2.886892758E9	4.005157935630398
2.887031009E9	0.26138642878730983
2.8871976565E9	1.5365404180127438
2.887400046E9	1.418102517836288
2.887577206E9	4.273425127700131
2.8877881565E9	0.14055878703897653
2.8879687995E9	1.7370614151494241
2.8881279725E9	4.4286305720074814
2.888311843E9	2.5340302532183294
2.8884852595E9	1.5600149671373722
2.8886875845E9	0.34603125595924555
2.888985801E9	0.20686520267845512
2.889229866E9	0.31871577499263015
2.8895790755E9	2.62419604553298
2.889951796E9	0.16491051489321548
2.8901135465E9	3.7467545096513835
2.8902557705E9	0.2522599906598172
2.8904186985E9	0.5212970516256846
2.8906437185E9	0.15117003146303093
2.8908288345E9	3.0657306399441873
2.890981424E9	10.986243528091018
2.8911688005E9	11.874620612130192
2.8913080195E9	0.14685475292524902
2.8914628095E9	0.2640708479537319
2.8916585145E9	3.6922726333572355
2.8925472575E9	1.8096902031584794
2.893404342E9	0.2173724084116119
2.8935413165E9	0.21152465432985154
2.8937144E9	0.19207997278895877
2.8938670755E9	4.7663239620295395
2.894495074E9	0.9175174916933916
2.896831261E9	1.8981647107364181
2.8986932995E9	0.40878685839097195
2.8988572775E9	0.14562794121513264
2.8989957195E9	0.6324958311954849
2.8994933275E9	2.812479321753515
2.89996607E9	0.8518632091193921
2.900096484E9	0.5643488696232436
2.9002881635E9	6.069855621253847
2.9005228225E9	8.171104046625604
2.9007376895E9	1.1419671799027553
2.9009214585E9	6.9053467311747925
2.9011053345E9	5.980830266934739
2.901244009E9	6.737353481620701
2.9018593855E9	8.982790107685526
2.902550898E9	1.5860050468770146
2.9027498425E9	0.7509214293623551
2.9029180535E9	1.1665952340133723
2.9030958505E9	1.1240882930648461
2.903236903E9	0.3653213576656239
2.903378271E9	0.7313128688362043
2.9035976075E9	0.7489262607886854
2.9042365785E9	1.8105683780717723
2.9048794465E9	2.949032408486827
2.9053418075E9	1.7218443150592802
2.9057249595E9	0.508913209037317
2.905983073E9	0.2192834154614532
2.906237048E9	6.188886808701838
2.9063221355E9	1.8405840611353712
2.906419947E9	5.124447267946888
2.906652359E9	24.02628489967009
2.9068714015E9	4.194156256616557
2.9070190175E9	0.413005865462488
2.907136287E9	5.139145504605107
2.9072577055E9	2.2290146305010334
2.9073733645E9	1.1967284115138592
2.9076229215E9	1.0793610305136625
2.9079320895E9	2.581030269896348
2.9081124645E9	1.010639352933398
2.9083581135E9	3.132636329010142
2.908607172E9	5.583453256511696
2.908806396E9	23.542346989763626
2.9090000085E9	2.0588168861382785
2.909237002E9	7.8737668199195
2.909487479E9	3.3841830058953537
2.909666712E9	0.14928727324538396
2.9098444145E9	5.0851550761699125
2.910040618E9	2.534290446112774
2.910170176E9	0.5606215014695674
2.910297114E9	0.3179960143740365
2.910473855E9	5.170560566124569
2.910761647E9	4.515378265906714
2.9109858275E9	4.078473434771763
2.9110662745E9	0.2861411873779014
2.911245746E9	6.922650216890135
2.9114494045E9	6.882803910673965
2.911543586E9	0.16393015376596298
2.9116129135E9	0.3939315309282665
2.9117490855E9	3.6236050603765193
2.9118852715E9	18.377027230581266
2.91203718E9	0.30022949343258154
2.91216737E9	7.87584964699386
2.9122334675E9	0.5129333380838708
2.9123573765E9	0.436484004924772
2.9125433715E9	0.8024247667853538
2.9126854405E9	0.2372871561753602
2.9128219235E9	0.15663911454822804
2.913059947E9	1.7387728770042326
2.913232047E9	3.6342424973851477
2.9134117735E9	3.4017587206595357
2.914328412E9	5.834654105489273
2.915174319E9	4.41636276099456
2.915940367E9	8.89683607951203
2.916855563E9	1.4404142806143645
2.9172265895E9	2.9146296958039035
2.9175218075E9	4.985640627768173
2.917833762E9	2.0148013502986237
2.918104484E9	1.7037445338624921
2.918421329E9	1.7389607817415305
2.9188311555E9	4.524034533976978
2.919113692E9	6.863986944177416
2.9192127795E9	3.5553905786002313
2.919361199E9	11.058988993244782
2.919639416E9	2.7996458339127934
2.920969266E9	3.67249027555484
2.9222335585E9	7.347117872619011
2.9223746255E9	5.271835132482826
2.922607307E9	1.5718502705681
2.922990831E9	3.6334344345444185
2.9232848535E9	20.832933376718458
2.9248217345E9	6.017521273349243
2.926399337E9	8.498987887002887
2.926573575E9	4.526675669912573
2.926675323E9	9.403842254282731
2.9273955645E9	2.2725528021956167
2.9283065605E9	2.1354836202541483
2.928675888E9	0.23645170651130606
2.928905799E9	0.2941266267221311
2.929078094E9	0.7128527164568833
2.929177585E9	1.5641051219809574
2.929312155E9	6.89643473935424
2.929457484E9	0.18337703714973555
2.929658268E9	0.7135365092070897
2.929885578E9	0.3077450557986273
2.9300671115E9	2.8364568938561012
2.9302185265E9	0.20379332772209044
2.9303547775E9	0.35627270020839535
2.930518526E9	4.682795665227174
2.930682299E9	5.3370793873773055
2.9307971655E9	13.673372857744516
2.930854517E9	17.19866336914044
2.93107383E9	3.0657501354830847
2.9313517695E9	5.262516008506538
2.9315308925E9	3.201862528187891
2.9317028365E9	2.2296489247035876
2.9318023465E9	7.092107702289368
2.9319408055E9	2.8755657463574065
2.9325515445E9	3.4654171846968156
2.9331095955E9	0.7055987412957799
2.9332331755E9	11.487051038105983
2.933321893E9	13.086002625253576
2.93344294E9	13.96242769839669
2.933566615E9	0.28014456247946556
2.933681945E9	0.21795817515577864
2.9338372665E9	0.8411674774148714
2.934009815E9	0.24141513044429092
2.93414774E9	4.494219924182551
2.934243411E9	7.472400997523331
2.9343431015E9	14.299146229381318
2.9345144045E9	10.348530667836284
2.9347374925E9	3.3967422233198397
2.934982691E9	15.573245433771188
2.9352665915E9	3.621282228273649
2.93544909E9	6.730270104903731
2.9355482175E9	2.6359002930130826
2.935678085E9	3.644980990227933
2.935901925E9	0.7027300267842411
2.9361164625E9	1.2875747194984952
2.936242911E9	1.0518442189325703
2.9363673145E9	1.1440734819720804
2.936522572E9	0.6622574076138944
2.936686298E9	0.8729791853705438
2.936850338E9	0.9334081753173475
2.937037971E9	1.0619274477450438
2.9372448465E9	0.8285396540532285
2.9374273685E9	1.095626623460124
2.9375904835E9	0.9221724917690892
2.937768082E9	0.8766443178553813
2.9379456715E9	0.8166686196390907
2.9381121175E9	6.276206445885631
2.9383003025E9	1.7971404290290347
2.9384879905E9	0.5481459886613157
2.9386500475E9	4.076662410372262
2.938920769E9	1.0915315667539303
2.9396822515E9	1.4547883727798758
2.940319939E9	4.784486510839436
2.94246535E9	4.388667661089963
2.9448629825E9	3.9472851746931066
2.945276117E9	0.9609575153639407
2.945440031E9	0.3009294752444162
2.945667854E9	1.3592302164820027
2.945880553E9	15.784914394954598
2.946041221E9	2.2296703552708212
2.946434708E9	6.544059655909244
2.9468190745E9	2.135800268861007
2.9494979735E9	1.5718039668974433
2.952147541E9	1.331213104755266
2.952294951E9	4.517196162929109
2.9525364005E9	2.394536525475752
2.9527433355E9	1.9848870216872943
2.9527903395E9	0.27214550353654426
2.9535019345E9	4.5974639654768525
2.954297591E9	0.38520403766495653
2.9544634765E9	3.6337137784541245
2.9549070915E9	2.0422634060752274
2.955308858E9	3.836785429586694
2.955482869E9	1.2875015054250043
2.9557224705E9	0.6473093755178027
2.9559104E9	1.0588169806345764
2.9560879905E9	0.9461510112944135
2.9562757145E9	0.9304569165985797
2.956432736E9	0.7286026431431797
2.956579642E9	0.7885659720798355
2.956763995E9	0.8149491174465291
2.9570041095E9	1.0511225126140937
2.957239189E9	1.100869981642589
2.9574278325E9	0.8503369386116861
2.9576057785E9	5.027530923501861
2.957966948E9	0.6467140099208527
2.959643091E9	2.039310391931019
2.9619454965E9	6.29711157956207
2.9629642995E9	2.1920866007798256
2.9631882465E9	11.898560005855122
2.9638297045E9	0.9784131225664847
2.964449908E9	3.475937377557452
2.964631061E9	0.8584824089837435
2.964824549E9	0.6060974334198324
2.9650100095E9	0.812051860733009
2.9652029495E9	0.7326404983961582
2.965396084E9	0.5545365521851563
2.965570043E9	0.8123699832563803
2.9657404625E9	4.002789707447785
2.967555776E9	2.932413447397574
2.9698945975E9	2.8004831165312103
2.971045755E9	0.9277788615741669
2.971690351E9	4.012632315012339
2.974202933E9	3.4858317834597154
2.977077113E9	0.7395494200730652
2.977610308E9	2.332151697373203
2.9777653145E9	5.064232198330998
2.9801505935E9	3.623470927763792
2.982955129E9	1.042288539847589
2.983539274E9	4.700809748380201
2.984703745E9	1.353305891135677
2.9871683795E9	4.217488197476874
2.9890448965E9	3.8326978016411712
2.9895768225E9	2.9477668334375653
2.990013438E9	2.6341447797117064
2.9909450775E9	3.5854115110611176
2.991486762E9	103.06729434486088
2.9914961835E9	0.08883025505716799
2.991498403E9	0.18660508083140878
2.9915004565E9	0.20803295571575695
2.9915021635E9	0.0
2.9915136375E9	0.04702924194449618
2.9915265835E9	0.22871376811594202
2.991529392E9	0.3855120732722731
2.9915307145E9	0.0
2.9915325745E9	0.0
2.9915342115E9	0.0
2.99154091E9	0.06516654568916848
2.9915659545E9	0.0
2.991585389E9	0.0
2.9915873015E9	0.15268329554043839
2.991589869E9	0.24347127360385698
2.991591628E9	0.391642371234208
2.991593215E9	0.0
2.991595448E9	0.08487720809995691
2.9915976785E9	0.0
2.99159977E9	0.0
2.991601514E9	0.0
2.991602727E9	0.41182466870540263
2.9916041595E9	0.0
2.991605782E9	0.0
2.991802493E9	3.039047495160192
2.99199914E9	4.224655312246553
2.9920006435E9	0.5693348365276212
2.9920034905E9	3.899489795918367
2.992051942E9	0.43860705720400506
2.992154686E9	20.230416425936625
2.992212966E9	0.19926017262638718
2.992216201E9	0.3979296066252588
2.9922185675E9	0.6100086281276963
2.9922208195E9	0.783623055809698
2.992222888E9	1.0333162480779088
2.9922245135E9	0.40076923076923077
2.992236508E9	0.3718542024769712
2.9923169155E9	0.4023789873014494
2.9923888155E9	0.23545999295029962
2.992395716E9	0.09166974283253353
2.99240296E9	0.5359220248388619
2.992408817E9	0.745936857836727
2.99241312E9	0.6679987703658161
2.992415696E9	0.10637177461822012
2.992418137E9	0.18270197787462286
2.9924207125E9	0.09317343173431734
2.992422293E9	1.4662638469284994
2.992468444E9	0.46572627013766443
2.9925146995E9	0.5041597337770383
2.9925161E9	0.0
2.9925175995E9	0.3607142857142857
2.992519784E9	1.357022566520714
2.992522045E9	1.2968448164842241
2.9925263445E9	0.551234743116662
2.992545384E9	0.21744594463957723
2.9925831375E9	0.34928272698655394
2.992607717E9	1.0064034151547492
2.992612316E9	0.5147352093950809
2.9926178245E9	0.7218634686346863
2.9926241555E9	0.4264371549204287
2.992628755E9	0.3334429463992108
2.9926331735E9	1.2660455486542443
2.9926368975E9	10.270581113801454
2.9926382435E9	0.19423076923076923
2.9926394475E9	0.44298245614035087
2.992641481E9	1.393108558725454
2.9926433545E9	0.7709923664122137
2.9926445925E9	0.6288515406162465
2.9926460205E9	0.3536414565826331
2.9926472475E9	1.0594541910331383
2.992648321E9	2.5379125780553076
2.992649783E9	0.33610648918469216
2.992652112E9	0.21225919439579685
2.9926553045E9	0.0
2.9926612295E9	0.024278846153846154
2.9926659135E9	0.0
2.99266696E9	0.19330143540669856
2.9926681315E9	0.0
2.992669974E9	0.08462505236698785
2.992671936E9	0.0
2.992673276E9	0.17672790901137359
2.9926747875E9	0.1074468085106383
2.9926763355E9	0.0
2.9926774285E9	0.0
2.9926788075E9	0.056487695749440715
2.9926804435E9	0.13409703504043127
2.9926820605E9	0.11542857142857142
2.9926835895E9	0.0
2.9926850725E9	0.0
2.992686387E9	0.0
2.9926878375E9	0.10466321243523316
2.9926892975E9	0.0
2.9926919E9	0.08991696322657176
2.9926945755E9	0.1795774647887324
2.9926964715E9	0.05120481927710843
2.9926986245E9	0.0
2.992700175E9	0.0
2.9927020895E9	0.12741799831791423
2.992704681E9	0.07201426024955437
2.9927100795E9	0.6228728728728729
2.9927178965E9	0.4051295472389427
2.9928131655E9	0.32916520864316334
2.9929942125E9	3.5673835645487113
2.9931647125E9	17.537391379587397
2.99333546E9	5.372763546715787
2.9935040225E9	1.1429823669901926
2.9935902425E9	0.8874600213219617
2.993679866E9	1.345843557254976
2.9938673145E9	1.974342298892043
2.994003041E9	0.5632864544781643
2.994087277E9	7.419272453727351
2.994162061E9	3.3194958344274426
2.9942162495E9	7.210179586679902
2.99434886E9	0.7547437542456035
2.994494888E9	0.45985362351453585
2.994620928E9	1.392859617407517
2.9947747325E9	3.3863486731609003
2.9949245285E9	1.0314046516564725
2.995013772E9	0.012614885564966661
2.9950591165E9	1.1292259786476868
2.995110684E9	9.682914085242965
2.995149141E9	0.2957547041363723
2.9952072975E9	0.3702223897474557
2.995282718E9	0.5687218425004561
2.9953872025E9	2.047996630796265
2.995549431E9	1.48942106362356
2.9957311045E9	3.158667784018844
2.995899982E9	6.270237733249766
2.99913101E9	2.0908294342927345
3.0064054775E9	3.4095390824422718
3.0146535035E9	5.291362927323459
3.0229015295E9	3.02712321711886
3.0311495555E9	2.791889720037255
3.0393975815E9	7.026620187666722
3.0476456075E9	16.40261160670444
3.0558936335E9	1.2371951785796989
3.0641416595E9	5.3471791917241775
3.0723896855E9	3.4666140722640786
3.0806377115E9	1.4562569274151174
3.0888857375E9	0.6349190703327074
3.0971337635E9	4.834533620529324
