#Position (bp)	insert size
2.992673276E9	190.0
2.9926747875E9	260.0
2.9926763355E9	0.0
2.9926774285E9	0.0
2.9926788075E9	0.0
2.9926804435E9	154.0
2.9926820605E9	154.0
2.9926835895E9	0.0
2.9926850725E9	0.0
2.992686387E9	0.0
2.9926878375E9	123.0
2.9926892975E9	0.0
2.9926919E9	134.0
2.9926945755E9	219.0
2.9926964715E9	122.0
2.9926986245E9	0.0
2.992700175E9	0.0
2.9927020895E9	128.0
2.992704681E9	186.0
2.9927100795E9	163.2
2.9927178965E9	170.26666666666668
2.9928131655E9	189.3872053872054
2.9929942125E9	190.87024111675126
2.9931647125E9	176.64043099757384
